npm_mahasiswa,jenis_semester,tahun_semester,kode_kelas,kode_matkul,nama_matkul,sks_matakuliah,total_hadir,total_pertemuan,total_terlaksana,total_tidak_hadir,kode_nilai,kategori_matakuliah
2231024,genap,2023,4PSIA,SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,7,0,A,Logical Thinking
2231024,genap,2023,4PSIA,SIL0092,Lab. Pemograman Berorientasi Obyek,1,7,8,8,1,A,Basic Programming
2231024,genap,2023,4PSIA,SI00208,Teknik Pemasaran Digital,3,13,14,14,1,A,Marketing
2231024,genap,2023,4PSIA,SI00268,Statistik Untuk Riset,3,14,14,14,0,A,Tugas Akhir
2231024,genap,2023,4PSIA,SI00283,Pengembangan Startup Business,3,14,14,14,0,,Startup
2231024,genap,2023,4PSIA,SI00234,Machine Learning,3,14,14,14,0,A,Machine Learning
2231024,genap,2023,4BCMA,SI00260,Bahasa Mandarin,3,14,14,14,0,,Bahasa
2231025,genap,2023,4PSIB,SI00317,Pemrograman Berorientasi Obyek,3,14,14,14,0,B,Basic Programming
2231025,genap,2023,4PSIB,SI00283,Pengembangan Startup Business,3,14,14,14,0,,Startup
2231025,genap,2023,4PSIB,SI00268,Statistik Untuk Riset,3,14,14,14,0,B,Tugas Akhir
2231025,genap,2023,4PSIB,SIL0124,Lab Machine Learning,1,9,9,9,0,B,Machine Learning
2231025,genap,2023,4PSIB,SI00208,Teknik Pemasaran Digital,3,14,14,14,0,A,Marketing
2231025,genap,2023,4PSIB,SI00234,Machine Learning,3,14,14,14,0,,Machine Learning
2231025,genap,2023,4PSIB,SIL0092,Lab. Pemograman Berorientasi Obyek,1,7,8,8,1,A,Basic Programming
2231025,genap,2023,4PSIB,SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,7,0,A,Logical Thinking
2231025,genap,2023,4PSIB,SI00212,Analisis Dan Perancangan Sistem Informasi,3,14,14,14,0,A,Basic Programming
2231025,genap,2023,4INMA,SI00260,Bahasa Mandarin,3,12,14,14,2,,Bahasa
2231026,genap,2023,4PSIA,SI00317,Pemrograman Berorientasi Obyek,3,14,14,14,0,B,Basic Programming
2231026,genap,2023,4PSIA,SI00212,Analisis Dan Perancangan Sistem Informasi,3,13,14,13,0,A,Basic Programming
2231026,genap,2023,4PSIA,SIL0124,Lab Machine Learning,1,9,9,9,0,A,Machine Learning
2231026,genap,2023,4PSIA,SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,7,0,A,Logical Thinking
2231026,genap,2023,4PSIA,SIL0092,Lab. Pemograman Berorientasi Obyek,1,8,8,8,0,B,Basic Programming
2231026,genap,2023,4PSIA,SI00208,Teknik Pemasaran Digital,3,14,14,14,0,A,Marketing
2231026,genap,2023,4PSIA,SI00268,Statistik Untuk Riset,3,14,14,14,0,C,Tugas Akhir
2231026,genap,2023,4PSIA,SI00283,Pengembangan Startup Business,3,14,14,14,0,,Startup
2231026,genap,2023,4PSIA,SI00234,Machine Learning,3,14,14,14,0,A,Machine Learning
2231026,genap,2023,4BCMA,SI00260,Bahasa Mandarin,3,13,14,14,1,,Bahasa
2231027,genap,2023,4DKVA,SI00225,Fotografi Dan Desain Multimedia,3,14,14,14,0,,Design
2231027,genap,2023,4DKVA,SI00208,Teknik Pemasaran Digital,3,14,14,14,0,A,Marketing
2231027,genap,2023,4DKVA,SIL0118,Lab. Fotografi dan Desain Multimedia,1,8,8,8,0,,Design
2231027,genap,2023,4DKVA,SI00268,Statistik Untuk Riset,3,14,14,14,0,A,Tugas Akhir
2231027,genap,2023,4DKVA,SIL0094,Lab. Teknologi Game,1,7,8,7,0,A,Game Making
2231027,genap,2023,4DKVA,SI00283,Pengembangan Startup Business,3,14,14,14,0,,Startup
2231027,genap,2023,4DKVA,SI00236,3D Model Dan Tekstur,3,14,14,14,0,,Modelling
2231027,genap,2023,4DKVA,SIL0125,Lab 3D Model Dan Tekstur,1,8,8,8,0,A,Modelling
2231027,genap,2023,4DKVA,SI00163,Teknologi Game,3,14,14,14,0,A,Game Making
2231027,genap,2023,4JLMA,SI00296,Bahasa dan Budaya Jepang,3,14,14,14,0,,Bahasa
2231028,genap,2023,4PSIB,SI00317,Pemrograman Berorientasi Obyek,3,14,14,14,0,A,Basic Programming
2231028,genap,2023,4PSIB,SI00283,Pengembangan Startup Business,3,14,14,14,0,,Startup
2231028,genap,2023,4PSIB,SI00268,Statistik Untuk Riset,3,14,14,14,0,A,Tugas Akhir
2231028,genap,2023,4PSIB,SIL0124,Lab Machine Learning,1,9,9,9,0,A,Machine Learning
2231028,genap,2023,4PSIB,SI00208,Teknik Pemasaran Digital,3,14,14,14,0,A,Marketing
2231028,genap,2023,4PSIB,SI00234,Machine Learning,3,14,14,14,0,,Machine Learning
2231028,genap,2023,4PSIB,SIL0092,Lab. Pemograman Berorientasi Obyek,1,8,8,8,0,A,Basic Programming
2231028,genap,2023,4PSIB,SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,7,0,A,Logical Thinking
2231028,genap,2023,4PSIB,SI00212,Analisis Dan Perancangan Sistem Informasi,3,14,14,14,0,A,Basic Programming
2231028,genap,2023,4BAMA,SI00260,Bahasa Mandarin,3,14,14,14,0,B,Bahasa
2231029,genap,2023,4PSIB,SI00317,Pemrograman Berorientasi Obyek,3,14,14,14,0,A,Basic Programming
2231029,genap,2023,4PSIB,SI00283,Pengembangan Startup Business,3,14,14,14,0,,Startup
2231029,genap,2023,4PSIB,SI00268,Statistik Untuk Riset,3,14,14,14,0,A,Tugas Akhir
2231029,genap,2023,4PSIB,SIL0124,Lab Machine Learning,1,9,9,9,0,A,Machine Learning
2231029,genap,2023,4PSIB,SI00208,Teknik Pemasaran Digital,3,14,14,14,0,A,Marketing
2231029,genap,2023,4PSIB,SI00234,Machine Learning,3,14,14,14,0,,Machine Learning
2231029,genap,2023,4PSIB,SIL0092,Lab. Pemograman Berorientasi Obyek,1,8,8,8,0,A,Basic Programming
2231029,genap,2023,4PSIB,SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,7,0,A,Logical Thinking
2231029,genap,2023,4PSIB,SI00212,Analisis Dan Perancangan Sistem Informasi,3,14,14,14,0,B,Basic Programming
2231029,genap,2023,4BAMA,SI00260,Bahasa Mandarin,3,14,14,14,0,B,Bahasa
2231030,genap,2023,4PSIB,SI00317,Pemrograman Berorientasi Obyek,3,14,14,14,0,B,Basic Programming
2231030,genap,2023,4PSIB,SI00283,Pengembangan Startup Business,3,14,14,14,0,,Startup
2231030,genap,2023,4PSIB,SI00268,Statistik Untuk Riset,3,14,14,14,0,A,Tugas Akhir
2231030,genap,2023,4PSIB,SIL0124,Lab Machine Learning,1,9,9,9,0,A,Machine Learning
2231030,genap,2023,4PSIB,SI00208,Teknik Pemasaran Digital,3,14,14,14,0,A,Marketing
2231030,genap,2023,4PSIB,SI00234,Machine Learning,3,14,14,14,0,,Machine Learning
2231030,genap,2023,4PSIB,SIL0092,Lab. Pemograman Berorientasi Obyek,1,8,8,8,0,A,Basic Programming
2231030,genap,2023,4PSIB,SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,7,0,A,Logical Thinking
2231030,genap,2023,4PSIB,SI00212,Analisis Dan Perancangan Sistem Informasi,3,14,14,14,0,B,Basic Programming
2231030,genap,2023,4BAMA,SI00260,Bahasa Mandarin,3,14,14,14,0,B,Bahasa
2231031,genap,2023,4DKVA,SI00225,Fotografi Dan Desain Multimedia,3,14,14,14,0,,Design
2231031,genap,2023,4DKVA,SI00208,Teknik Pemasaran Digital,3,14,14,14,0,A,Marketing
2231031,genap,2023,4DKVA,SIL0118,Lab. Fotografi dan Desain Multimedia,1,8,8,8,0,,Design
2231031,genap,2023,4DKVA,SI00268,Statistik Untuk Riset,3,14,14,14,0,A,Tugas Akhir
2231031,genap,2023,4DKVA,SIL0094,Lab. Teknologi Game,1,6,8,7,1,A,Game Making
2231031,genap,2023,4DKVA,SI00283,Pengembangan Startup Business,3,14,14,14,0,,Startup
2231031,genap,2023,4DKVA,SI00236,3D Model Dan Tekstur,3,14,14,14,0,,Modelling
2231031,genap,2023,4DKVA,SIL0125,Lab 3D Model Dan Tekstur,1,8,8,8,0,A,Modelling
2231031,genap,2023,4DKVA,SI00163,Teknologi Game,3,14,14,14,0,B,Game Making
2231031,genap,2023,4BCMA,SI00260,Bahasa Mandarin,3,12,14,14,2,,Bahasa
2231032,genap,2023,4PSIB,SI00317,Pemrograman Berorientasi Obyek,3,14,14,14,0,A,Basic Programming
2231032,genap,2023,4PSIB,SI00283,Pengembangan Startup Business,3,14,14,14,0,,Startup
2231032,genap,2023,4PSIB,SI00268,Statistik Untuk Riset,3,14,14,14,0,A,Tugas Akhir
2231032,genap,2023,4PSIB,SIL0124,Lab Machine Learning,1,9,9,9,0,A,Machine Learning
2231032,genap,2023,4PSIB,SI00208,Teknik Pemasaran Digital,3,14,14,14,0,A,Marketing
2231032,genap,2023,4PSIB,SI00234,Machine Learning,3,14,14,14,0,,Machine Learning
2231032,genap,2023,4PSIB,SIL0092,Lab. Pemograman Berorientasi Obyek,1,8,8,8,0,A,Basic Programming
2231032,genap,2023,4PSIB,SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,7,0,A,Logical Thinking
2231032,genap,2023,4PSIB,SI00212,Analisis Dan Perancangan Sistem Informasi,3,14,14,14,0,A,Basic Programming
2231032,genap,2023,4BAMA,SI00260,Bahasa Mandarin,3,14,14,14,0,B,Bahasa
2231033,genap,2023,4DKVB,SI00236,3D Model Dan Tekstur,3,14,14,14,0,,Modelling
2231033,genap,2023,4DKVB,SI00283,Pengembangan Startup Business,3,14,14,14,0,,Startup
2231033,genap,2023,4DKVB,SIL0094,Lab. Teknologi Game,1,7,8,7,0,A,Game Making
2231033,genap,2023,4DKVB,SIL0125,Lab 3D Model Dan Tekstur,1,8,8,8,0,A,Modelling
2231033,genap,2023,4DKVB,SI00268,Statistik Untuk Riset,3,14,14,14,0,A,Tugas Akhir
2231033,genap,2023,4DKVB,SI00208,Teknik Pemasaran Digital,3,13,14,14,0,,Marketing
2231033,genap,2023,4DKVB,SI00163,Teknologi Game,3,14,14,14,0,A,Game Making
2231033,genap,2023,4DKVB,SIL0118,Lab. Fotografi dan Desain Multimedia,1,7,8,8,1,,Design
2231033,genap,2023,4DKVB,SI00225,Fotografi Dan Desain Multimedia,3,14,14,14,0,,Design
2231033,genap,2023,4ADMA,SI00260,Bahasa Mandarin,3,14,14,14,0,A,Bahasa
2231036,genap,2023,4DKVB,SI00236,3D Model Dan Tekstur,3,14,14,14,0,,Modelling
2231036,genap,2023,4DKVB,SIL0094,Lab. Teknologi Game,1,7,8,7,0,A,Game Making
2231036,genap,2023,4DKVB,SI00163,Teknologi Game,3,14,14,14,0,A,Game Making
2231036,genap,2023,4DKVB,SIL0125,Lab 3D Model Dan Tekstur,1,8,8,8,0,A,Modelling
2231036,genap,2023,4DKVB,SI00283,Pengembangan Startup Business,3,14,14,14,0,,Startup
2231036,genap,2023,4DKVB,SIL0118,Lab. Fotografi dan Desain Multimedia,1,8,8,8,0,,Design
2231036,genap,2023,4DKVB,SI00268,Statistik Untuk Riset,3,14,14,14,0,A,Tugas Akhir
2231036,genap,2023,4DKVB,SI00208,Teknik Pemasaran Digital,3,13,14,14,0,,Marketing
2231036,genap,2023,4DKVB,SI00225,Fotografi Dan Desain Multimedia,3,14,14,14,0,,Design
2231036,genap,2023,4BAMA,SI00260,Bahasa Mandarin,3,14,14,14,0,B,Bahasa
2231037,genap,2023,4DKVB,SI00236,3D Model Dan Tekstur,3,14,14,14,0,,Modelling
2231037,genap,2023,4DKVB,SIL0094,Lab. Teknologi Game,1,7,8,7,0,A,Game Making
2231037,genap,2023,4DKVB,SI00163,Teknologi Game,3,13,14,14,1,E,Game Making
2231037,genap,2023,4DKVB,SIL0125,Lab 3D Model Dan Tekstur,1,8,8,8,0,A,Modelling
2231037,genap,2023,4DKVB,SI00283,Pengembangan Startup Business,3,14,14,14,0,,Startup
2231037,genap,2023,4DKVB,SIL0118,Lab. Fotografi dan Desain Multimedia,1,8,8,8,0,,Design
2231037,genap,2023,4DKVB,SI00268,Statistik Untuk Riset,3,14,14,14,0,B,Tugas Akhir
2231037,genap,2023,4DKVB,SI00208,Teknik Pemasaran Digital,3,13,14,14,0,,Marketing
2231037,genap,2023,4DKVB,SI00225,Fotografi Dan Desain Multimedia,3,14,14,14,0,,Design
2231037,genap,2023,4INMA,SI00260,Bahasa Mandarin,3,12,14,14,2,,Bahasa
2231038,genap,2023,4BCMA,SI00260,Bahasa Mandarin,3,13,14,14,1,,Bahasa
2231038,genap,2023,4DKVA,SI00225,Fotografi Dan Desain Multimedia,3,14,14,14,0,,Design
2231038,genap,2023,4DKVA,SIL0125,Lab 3D Model Dan Tekstur,1,6,8,8,2,B,Modelling
2231038,genap,2023,4DKVA,SI00236,3D Model Dan Tekstur,3,13,14,14,1,,Modelling
2231038,genap,2023,4DKVA,SIL0094,Lab. Teknologi Game,1,7,8,7,0,B,Game Making
2231038,genap,2023,4DKVA,SIL0118,Lab. Fotografi dan Desain Multimedia,1,8,8,8,0,,Design
2231038,genap,2023,4DKVA,SI00268,Statistik Untuk Riset,3,14,14,14,0,A,Tugas Akhir
2231038,genap,2023,4DKVA,SI00208,Teknik Pemasaran Digital,3,12,14,14,2,A,Marketing
2231038,genap,2023,4DKVA,SI00163,Teknologi Game,3,13,14,14,1,A,Game Making
2231038,genap,2023,4DKVA,SI00283,Pengembangan Startup Business,3,12,14,14,2,,Startup
2231039,genap,2023,4DKVA,SI00225,Fotografi Dan Desain Multimedia,3,14,14,14,0,,Design
2231039,genap,2023,4DKVA,SI00208,Teknik Pemasaran Digital,3,14,14,14,0,A,Marketing
2231039,genap,2023,4DKVA,SIL0118,Lab. Fotografi dan Desain Multimedia,1,8,8,8,0,,Design
2231039,genap,2023,4DKVA,SI00268,Statistik Untuk Riset,3,14,14,14,0,B,Tugas Akhir
2231039,genap,2023,4DKVA,SIL0094,Lab. Teknologi Game,1,7,8,7,0,B,Game Making
2231039,genap,2023,4DKVA,SI00283,Pengembangan Startup Business,3,14,14,14,0,,Startup
2231039,genap,2023,4DKVA,SI00236,3D Model Dan Tekstur,3,14,14,14,0,,Modelling
2231039,genap,2023,4DKVA,SIL0125,Lab 3D Model Dan Tekstur,1,8,8,8,0,A,Modelling
2231039,genap,2023,4DKVA,SI00163,Teknologi Game,3,13,14,14,1,C,Game Making
2231039,genap,2023,4ADMA,SI00260,Bahasa Mandarin,3,14,14,14,0,A,Bahasa
2231040,genap,2023,4DKVA,SI00225,Fotografi Dan Desain Multimedia,3,14,14,14,0,,Design
2231040,genap,2023,4DKVA,SI00208,Teknik Pemasaran Digital,3,14,14,14,0,A,Marketing
2231040,genap,2023,4DKVA,SIL0118,Lab. Fotografi dan Desain Multimedia,1,8,8,8,0,,Design
2231040,genap,2023,4DKVA,SI00268,Statistik Untuk Riset,3,14,14,14,0,A,Tugas Akhir
2231040,genap,2023,4DKVA,SIL0094,Lab. Teknologi Game,1,7,8,7,0,B,Game Making
2231040,genap,2023,4DKVA,SI00283,Pengembangan Startup Business,3,14,14,14,0,,Startup
2231040,genap,2023,4DKVA,SI00236,3D Model Dan Tekstur,3,14,14,14,0,,Modelling
2231040,genap,2023,4DKVA,SIL0125,Lab 3D Model Dan Tekstur,1,8,8,8,0,A,Modelling
2231040,genap,2023,4DKVA,SI00163,Teknologi Game,3,13,14,14,1,B,Game Making
2231040,genap,2023,4BCMA,SI00260,Bahasa Mandarin,3,13,14,14,1,,Bahasa
2231041,genap,2023,4PSIA,SI00317,Pemrograman Berorientasi Obyek,3,9,14,14,5,E,Basic Programming
2231041,genap,2023,4PSIA,SI00212,Analisis Dan Perancangan Sistem Informasi,3,13,14,13,0,D,Basic Programming
2231041,genap,2023,4PSIA,SIL0124,Lab Machine Learning,1,8,9,9,1,B,Machine Learning
2231041,genap,2023,4PSIA,SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,7,0,A,Logical Thinking
2231041,genap,2023,4PSIA,SIL0092,Lab. Pemograman Berorientasi Obyek,1,4,8,8,4,E,Basic Programming
2231041,genap,2023,4PSIA,SI00208,Teknik Pemasaran Digital,3,13,14,14,1,C,Marketing
2231041,genap,2023,4PSIA,SI00268,Statistik Untuk Riset,3,14,14,14,0,D,Tugas Akhir
2231041,genap,2023,4PSIA,SI00283,Pengembangan Startup Business,3,13,14,14,1,,Startup
2231041,genap,2023,4PSIA,SI00234,Machine Learning,3,9,14,14,5,E,Machine Learning
2231041,genap,2023,4INMA,SI00260,Bahasa Mandarin,3,4,14,14,10,,Bahasa
2231042,genap,2023,4JLMA,SI00296,Bahasa dan Budaya Jepang,3,14,14,14,0,,Bahasa
2231042,genap,2023,4PSIB,SI00268,Statistik Untuk Riset,3,14,14,14,0,A,Tugas Akhir
2231042,genap,2023,4PSIB,SI00317,Pemrograman Berorientasi Obyek,3,14,14,14,0,A,Basic Programming
2231042,genap,2023,4PSIB,SI00283,Pengembangan Startup Business,3,14,14,14,0,,Startup
2231042,genap,2023,4PSIB,SI00208,Teknik Pemasaran Digital,3,13,14,14,1,A,Marketing
2231042,genap,2023,4PSIB,SIL0092,Lab. Pemograman Berorientasi Obyek,1,8,8,8,0,A,Basic Programming
2231042,genap,2023,4PSIB,SIL0124,Lab Machine Learning,1,8,9,9,1,A,Machine Learning
2231042,genap,2023,4PSIB,SI00234,Machine Learning,3,14,14,14,0,,Machine Learning
2231042,genap,2023,4PSIB,SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,7,0,A,Logical Thinking
2231042,genap,2023,4PSIB,SI00212,Analisis Dan Perancangan Sistem Informasi,3,14,14,14,0,A,Basic Programming
2231043,genap,2023,4DKVA,SI00225,Fotografi Dan Desain Multimedia,3,14,14,14,0,,Design
2231043,genap,2023,4DKVA,SI00208,Teknik Pemasaran Digital,3,14,14,14,0,A,Marketing
2231043,genap,2023,4DKVA,SIL0118,Lab. Fotografi dan Desain Multimedia,1,8,8,8,0,,Design
2231043,genap,2023,4DKVA,SI00268,Statistik Untuk Riset,3,14,14,14,0,B,Tugas Akhir
2231043,genap,2023,4DKVA,SIL0094,Lab. Teknologi Game,1,7,8,7,0,D,Game Making
2231043,genap,2023,4DKVA,SI00283,Pengembangan Startup Business,3,14,14,14,0,,Startup
2231043,genap,2023,4DKVA,SI00236,3D Model Dan Tekstur,3,12,14,14,2,,Modelling
2231043,genap,2023,4DKVA,SIL0125,Lab 3D Model Dan Tekstur,1,6,8,8,2,B,Modelling
2231043,genap,2023,4DKVA,SI00163,Teknologi Game,3,12,14,14,2,D,Game Making
2231043,genap,2023,4BAMA,SI00260,Bahasa Mandarin,3,12,14,14,2,B,Bahasa
2231044,genap,2023,4PSIB,SI00317,Pemrograman Berorientasi Obyek,3,14,14,14,0,B,Basic Programming
2231044,genap,2023,4PSIB,SI00283,Pengembangan Startup Business,3,14,14,14,0,,Startup
2231044,genap,2023,4PSIB,SI00268,Statistik Untuk Riset,3,14,14,14,0,A,Tugas Akhir
2231044,genap,2023,4PSIB,SIL0124,Lab Machine Learning,1,8,9,9,1,A,Machine Learning
2231044,genap,2023,4PSIB,SI00208,Teknik Pemasaran Digital,3,14,14,14,0,A,Marketing
2231044,genap,2023,4PSIB,SI00234,Machine Learning,3,14,14,14,0,,Machine Learning
2231044,genap,2023,4PSIB,SIL0092,Lab. Pemograman Berorientasi Obyek,1,8,8,8,0,A,Basic Programming
2231044,genap,2023,4PSIB,SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,7,0,A,Logical Thinking
2231044,genap,2023,4PSIB,SI00212,Analisis Dan Perancangan Sistem Informasi,3,14,14,14,0,A,Basic Programming
2231044,genap,2023,4INMA,SI00260,Bahasa Mandarin,3,13,14,14,1,,Bahasa
2231045,genap,2023,4JLMA,SI00296,Bahasa dan Budaya Jepang,3,14,14,14,0,,Bahasa
2231045,genap,2023,4PSIB,SI00268,Statistik Untuk Riset,3,14,14,14,0,A,Tugas Akhir
2231045,genap,2023,4PSIB,SI00317,Pemrograman Berorientasi Obyek,3,13,14,14,1,A,Basic Programming
2231045,genap,2023,4PSIB,SI00283,Pengembangan Startup Business,3,13,14,14,1,,Startup
2231045,genap,2023,4PSIB,SI00208,Teknik Pemasaran Digital,3,12,14,14,2,A,Marketing
2231045,genap,2023,4PSIB,SIL0092,Lab. Pemograman Berorientasi Obyek,1,8,8,8,0,A,Basic Programming
2231045,genap,2023,4PSIB,SIL0124,Lab Machine Learning,1,8,9,9,1,A,Machine Learning
2231045,genap,2023,4PSIB,SI00234,Machine Learning,3,14,14,14,0,,Machine Learning
2231045,genap,2023,4PSIB,SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,7,0,A,Logical Thinking
2231045,genap,2023,4PSIB,SI00212,Analisis Dan Perancangan Sistem Informasi,3,14,14,14,0,A,Basic Programming
2231046,genap,2023,4DKVA,SI00225,Fotografi Dan Desain Multimedia,3,14,14,14,0,,Design
2231046,genap,2023,4DKVA,SI00208,Teknik Pemasaran Digital,3,13,14,14,1,A,Marketing
2231046,genap,2023,4DKVA,SIL0118,Lab. Fotografi dan Desain Multimedia,1,8,8,8,0,,Design
2231046,genap,2023,4DKVA,SI00268,Statistik Untuk Riset,3,14,14,14,0,A,Tugas Akhir
2231046,genap,2023,4DKVA,SIL0094,Lab. Teknologi Game,1,7,8,7,0,B,Game Making
2231046,genap,2023,4DKVA,SI00283,Pengembangan Startup Business,3,14,14,14,0,,Startup
2231046,genap,2023,4DKVA,SI00236,3D Model Dan Tekstur,3,14,14,14,0,,Modelling
2231046,genap,2023,4DKVA,SIL0125,Lab 3D Model Dan Tekstur,1,8,8,8,0,A,Modelling
2231046,genap,2023,4DKVA,SI00163,Teknologi Game,3,14,14,14,0,B,Game Making
2231046,genap,2023,4BCMA,SI00260,Bahasa Mandarin,3,12,14,14,2,,Bahasa
2231047,genap,2023,4DKVA,SI00225,Fotografi Dan Desain Multimedia,3,14,14,14,0,,Design
2231047,genap,2023,4DKVA,SI00208,Teknik Pemasaran Digital,3,14,14,14,0,A,Marketing
2231047,genap,2023,4DKVA,SIL0118,Lab. Fotografi dan Desain Multimedia,1,8,8,8,0,,Design
2231047,genap,2023,4DKVA,SI00268,Statistik Untuk Riset,3,14,14,14,0,A,Tugas Akhir
2231047,genap,2023,4DKVA,SIL0094,Lab. Teknologi Game,1,7,8,7,0,A,Game Making
2231047,genap,2023,4DKVA,SI00283,Pengembangan Startup Business,3,14,14,14,0,,Startup
2231047,genap,2023,4DKVA,SI00236,3D Model Dan Tekstur,3,14,14,14,0,,Modelling
2231047,genap,2023,4DKVA,SIL0125,Lab 3D Model Dan Tekstur,1,8,8,8,0,A,Modelling
2231047,genap,2023,4DKVA,SI00163,Teknologi Game,3,14,14,14,0,B,Game Making
2231047,genap,2023,4ADMA,SI00260,Bahasa Mandarin,3,14,14,14,0,A,Bahasa
2231048,genap,2023,4PSIA,SI00317,Pemrograman Berorientasi Obyek,3,14,14,14,0,A,Basic Programming
2231048,genap,2023,4PSIA,SIL0124,Lab Machine Learning,1,9,9,9,0,A,Machine Learning
2231048,genap,2023,4PSIA,SIL0092,Lab. Pemograman Berorientasi Obyek,1,8,8,8,0,A,Basic Programming
2231048,genap,2023,4PSIA,SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,7,0,A,Logical Thinking
2231048,genap,2023,4PSIA,SI00212,Analisis Dan Perancangan Sistem Informasi,3,13,14,13,0,A,Basic Programming
2231048,genap,2023,4PSIA,SI00234,Machine Learning,3,14,14,14,0,A,Machine Learning
2231048,genap,2023,4PSIA,SI00283,Pengembangan Startup Business,3,14,14,14,0,,Startup
2231048,genap,2023,4PSIA,SI00268,Statistik Untuk Riset,3,14,14,14,0,A,Tugas Akhir
2231048,genap,2023,4PSIA,SI00208,Teknik Pemasaran Digital,3,14,14,14,0,A,Marketing
2231048,genap,2023,4BAMA,SI00260,Bahasa Mandarin,3,14,14,14,0,B,Bahasa
2231049,genap,2023,4PSIA,SI00317,Pemrograman Berorientasi Obyek,3,14,14,14,0,B,Basic Programming
2231049,genap,2023,4PSIA,SI00212,Analisis Dan Perancangan Sistem Informasi,3,13,14,13,0,B,Basic Programming
2231049,genap,2023,4PSIA,SIL0124,Lab Machine Learning,1,9,9,9,0,A,Machine Learning
2231049,genap,2023,4PSIA,SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,7,0,A,Logical Thinking
2231049,genap,2023,4PSIA,SIL0092,Lab. Pemograman Berorientasi Obyek,1,8,8,8,0,A,Basic Programming
2231049,genap,2023,4PSIA,SI00208,Teknik Pemasaran Digital,3,14,14,14,0,A,Marketing
2231049,genap,2023,4PSIA,SI00268,Statistik Untuk Riset,3,14,14,14,0,A,Tugas Akhir
2231049,genap,2023,4PSIA,SI00283,Pengembangan Startup Business,3,14,14,14,0,,Startup
2231049,genap,2023,4PSIA,SI00234,Machine Learning,3,14,14,14,0,A,Machine Learning
2231049,genap,2023,4BCMA,SI00260,Bahasa Mandarin,3,14,14,14,0,,Bahasa
2231050,genap,2023,4PSIB,SI00317,Pemrograman Berorientasi Obyek,3,13,14,14,1,A,Basic Programming
2231050,genap,2023,4PSIB,SI00283,Pengembangan Startup Business,3,14,14,14,0,,Startup
2231050,genap,2023,4PSIB,SI00268,Statistik Untuk Riset,3,14,14,14,0,A,Tugas Akhir
2231050,genap,2023,4PSIB,SIL0124,Lab Machine Learning,1,9,9,9,0,A,Machine Learning
2231050,genap,2023,4PSIB,SI00208,Teknik Pemasaran Digital,3,14,14,14,0,A,Marketing
2231050,genap,2023,4PSIB,SI00234,Machine Learning,3,14,14,14,0,,Machine Learning
2231050,genap,2023,4PSIB,SIL0092,Lab. Pemograman Berorientasi Obyek,1,7,8,8,1,A,Basic Programming
2231050,genap,2023,4PSIB,SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,7,0,A,Logical Thinking
2231050,genap,2023,4PSIB,SI00212,Analisis Dan Perancangan Sistem Informasi,3,14,14,14,0,B,Basic Programming
2231050,genap,2023,4BAMA,SI00260,Bahasa Mandarin,3,14,14,14,0,B,Bahasa
2231051,genap,2023,4PSIB,SI00317,Pemrograman Berorientasi Obyek,3,14,14,14,0,A,Basic Programming
2231051,genap,2023,4PSIB,SI00283,Pengembangan Startup Business,3,14,14,14,0,,Startup
2231051,genap,2023,4PSIB,SI00268,Statistik Untuk Riset,3,14,14,14,0,A,Tugas Akhir
2231051,genap,2023,4PSIB,SIL0124,Lab Machine Learning,1,9,9,9,0,B,Machine Learning
2231051,genap,2023,4PSIB,SI00208,Teknik Pemasaran Digital,3,14,14,14,0,A,Marketing
2231051,genap,2023,4PSIB,SI00234,Machine Learning,3,14,14,14,0,,Machine Learning
2231051,genap,2023,4PSIB,SIL0092,Lab. Pemograman Berorientasi Obyek,1,8,8,8,0,A,Basic Programming
2231051,genap,2023,4PSIB,SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,7,0,A,Logical Thinking
2231051,genap,2023,4PSIB,SI00212,Analisis Dan Perancangan Sistem Informasi,3,14,14,14,0,A,Basic Programming
2231051,genap,2023,4BCMA,SI00260,Bahasa Mandarin,3,14,14,14,0,,Bahasa
2231052,genap,2023,4PSIB,SIL0137,Lab. Analisis Dan Perancangan Sistem Informasi,1,7,8,7,0,A,Logical Thinking
2231052,genap,2023,4PSIB,SI00234,Machine Learning,3,14,14,14,0,,Machine Learning
2231052,genap,2023,4PSIB,SI00212,Analisis Dan Perancangan Sistem Informasi,3,14,14,14,0,A,Basic Programming
