npm,bank_id,nama_kegiatan,tingkat_kegiatan,tanggal_kegiatan
1931192,1442,Certificate Project Management Associate (Logical Operations) ,international,11/06/2022
2031016,1442,Certificate Project Management Associate (Logical Operations) ,international,11/06/2022
2031076,1442,Certificate Project Management Associate (Logical Operations) ,international,11/06/2022
2031095,1442,Certificate Project Management Associate (Logical Operations) ,international,11/06/2022
2031140,1442,Certificate Project Management Associate (Logical Operations) ,international,11/06/2022
2231090,16889,Webinar Developing Skills: Why We Should Choose You?,national,08/30/2022
1931079,15871,Learn PHP For Beginners (Udemy),lokal,11/07/2022
2231142,17513,"Team Fest ""Student Exchange ke Korea? Siapa Takut!""",national,10/22/2022
2231142,17512,"Semankka Jilid VIII ""Breaking the Loop of Inequalities""",national,10/15/2022
2131005,14919,"Webinar Series #3 ""What Can I Do?"" Importance of Video Workflow UKM Grafity",lokal,11/27/2021
2131005,14984,"Webinar Nasional ""Cybersecurity 101: Things You Need to Know about Malwares""",national,12/12/2021
2131005,17517,"Info Session: Broaden Your International Exposure with Daegu Catholic University, South Korea",international,11/04/2022
2031152,11810,"Welcoming UIB Freshmen Program 2020/2021 ""Be G.R.E.A.T in New Normal Life"" Grateful, Responsible, Empathy, Active, Thoughtful""",lokal,08/22/2020
2131132,17517,"Info Session: Broaden Your International Exposure with Daegu Catholic University, South Korea",international,11/04/2022
2231031,17272,Kuliah Umum Kebahasaan dan Kesastraan: Internasionalisasi Bahasa Indonesia Melalui Pengajaran BIPA,lokal,10/13/2022
2131132,16417,Sosialisasi Program Magang dan Studi Independen Bersertifikat (MSIB) Cycle 3,lokal,07/21/2022
2231031,17517,"Info Session: Broaden Your International Exposure with Daegu Catholic University, South Korea",international,11/04/2022
2231078,17517,"Info Session: Broaden Your International Exposure with Daegu Catholic University, South Korea",international,11/04/2022
2231078,17446,Webinar IT Career for Our Future,lokal,11/03/2022
2231031,17446,Webinar IT Career for Our Future,lokal,11/03/2022
2231031,12871,Info Session: Challenge Your Limit through Exchange Program,national,04/22/2021
2231078,13069,Vaksinasi Covid-19,lokal,09/18/2021
2231209,17220,Lokakarya Penyusunan Bahan Ajar Inovatif pada Coaching Penyusunan Modul Pembelajaran Inovatif Berbasis Pemecahan Kasus Series 3,lokal,09/22/2022
2231053,17143,"Seminar Internasional ""Emerging Technology in Cybersecurity & Internetworking""",international,09/20/2022
2131132,16576,"Webinar Pengembangan Kepribadian ""Interpersonal Skill""",lokal,07/22/2022
2131132,13154,"Webinar Pengembangan Kepribadian ""Consumer Centricity""",lokal,07/29/2022
2131132,16622,"Webinar Pengembangan Kepribadian ""Work Ethics""",lokal,08/02/2022
2131132,13068,Webinar Pengembangan Kepribadian Communication,lokal,06/10/2022
2131132,15884,"Webinar ""Video Game Programming: Where and How to Start""",lokal,04/08/2022
2131132,16303,"Webinar ""Concept Design in Animation Principles and Best Practice""",lokal,03/25/2022
2131132,15627,Sharing Session: Sertifikasi Kompetensi Mahasiswa Prodi Sistem Informasi dan Teknologi Informasi,lokal,02/25/2022
2131132,15883,"Webinar ""Future Web Developer Skillset and Best Practice""",lokal,03/04/2022
2131132,15514,"Webinar ""Startup Cash Flow and Funding Strategy""",lokal,02/18/2022
2131132,15341,"Webinar ""Penerapan Strategi Digital Marketing dalam E-Commerce""",lokal,01/29/2022
2131132,16330,"Webinar ""Communication using Animation: Best Practice""",lokal,04/22/2022
2131132,15000,"Webinar ""Enterprise Digital Transformation: Best Practice in Corporation""",lokal,12/10/2021
2131132,14987,"Webinar ""Correlation of Business Intelligence and the Future of Business Strategy""",lokal,12/03/2021
2131132,14899,Kaleidoskop : Asia`s Half Year Webinar Series Part 2,lokal,11/22/2021
2131132,14313,Webinar Enrich Your Adventure with English and Coaching Clinic Blak-blakan TOEIC,lokal,10/16/2021
2131132,15042,"Webinar Tax Goes to Campus Tahun 2021 Generasi Muda Sadar Pajak, Wujud Bela Negara",lokal,11/11/2021
2131132,15044,"Webinar ""Video Game Design dengan Mindset Edukasi""",lokal,11/12/2021
2131132,14823,"Dhamma Talk Nasional 2021 ""Giving: The Practice of Letting Go""",national,11/07/2021
2131132,14619,"Webinar Cybersecurity Mahasiswa TI UIB Detect, Prevent and Protect Phishing Attack",lokal,10/30/2021
2131132,14588,"Seminar Crown of Glory ""Mental Health Check""",lokal,11/06/2021
2131132,14544,"Webinar ""Information System Project Management: Agile Approach""",lokal,10/22/2021
2231027,17524,"Seminar ""Don`t Be Scared of TOEIC: Free Therapy for Test Takers""",lokal,11/04/2022
2231001,17517,"Info Session: Broaden Your International Exposure with Daegu Catholic University, South Korea",international,11/04/2022
2231001,17446,Webinar IT Career for Our Future,lokal,11/03/2022
2131035,13615,Onboarding Pelaksanaan Program MBKM di Universitas Internasional Batam pada Semester Ganjil Tahun Akademik 2021/2022,lokal,09/02/2021
2131035,13958,"Webinar Nasional ""Mindfullness in Covid 19 Pandemic"" UKM Buddha",national,09/11/2021
2131035,13729,Sosialisasi Sistem Pembelajaran di UIB Bagi Mahasiswa Angkatan 2021,lokal,09/03/2021
2231021,17524,"Seminar ""Don`t Be Scared of TOEIC: Free Therapy for Test Takers""",lokal,11/04/2022
2031059,17528,Pengurus Unit Kegiatan Mahasiswa Teater Warna Universitas Internasional Batam Periode 2021/2022,lokal,09/01/2022
2231103,16889,Webinar Developing Skills: Why We Should Choose You?,national,08/30/2022
2231103,16919,Webinar Developing Skills: Find Out about Work Rules!,national,09/01/2022
2231103,16908,Webinar Developing Skills: How Important is Manners at Work?,national,08/31/2022
2231103,16884,"Sosialisasi dan Talkshow ""Belajar, Mengajar, dan Berkarya Melalui Merdeka Belajar Kampus Merdeka""",lokal,08/17/2022
2231103,16882,"Webinar Nasional Kemerdekaan ""Generasi Merdeka; Unggul, Bermoral, Berakhlak, dan Berkarakter""",national,08/17/2022
2231103,16939,Onboarding Pelaksanaan Program MBKM di Universitas Internasional Batam pada Semester Ganjil Tahun Akademik 2022/2023,lokal,09/05/2022
2231103,17143,"Seminar Internasional ""Emerging Technology in Cybersecurity & Internetworking""",international,09/20/2022
2231110,16889,Webinar Developing Skills: Why We Should Choose You?,national,08/30/2022
2231110,16919,Webinar Developing Skills: Find Out about Work Rules!,national,09/01/2022
2231110,16908,Webinar Developing Skills: How Important is Manners at Work?,national,08/31/2022
2231110,16882,"Webinar Nasional Kemerdekaan ""Generasi Merdeka; Unggul, Bermoral, Berakhlak, dan Berkarakter""",national,08/17/2022
2231110,16884,"Sosialisasi dan Talkshow ""Belajar, Mengajar, dan Berkarya Melalui Merdeka Belajar Kampus Merdeka""",lokal,08/17/2022
2231110,16939,Onboarding Pelaksanaan Program MBKM di Universitas Internasional Batam pada Semester Ganjil Tahun Akademik 2022/2023,lokal,09/05/2022
2231083,16889,Webinar Developing Skills: Why We Should Choose You?,national,08/30/2022
2231110,17143,"Seminar Internasional ""Emerging Technology in Cybersecurity & Internetworking""",international,09/20/2022
2231083,16919,Webinar Developing Skills: Find Out about Work Rules!,national,09/01/2022
2231110,17118,New Chapter: Hello Freshmen! (UKM English Club),lokal,09/18/2022
2231083,16908,Webinar Developing Skills: How Important is Manners at Work?,national,08/31/2022
2231110,17087,"Seminar ""Become AWS Cloud Engineer""",lokal,09/14/2022
2231110,17286,English Club Conversation 4.0-UKM English Club Meeting I,lokal,10/15/2022
2231083,16884,"Sosialisasi dan Talkshow ""Belajar, Mengajar, dan Berkarya Melalui Merdeka Belajar Kampus Merdeka""",lokal,08/17/2022
2231083,16882,"Webinar Nasional Kemerdekaan ""Generasi Merdeka; Unggul, Bermoral, Berakhlak, dan Berkarakter""",national,08/17/2022
2231083,16939,Onboarding Pelaksanaan Program MBKM di Universitas Internasional Batam pada Semester Ganjil Tahun Akademik 2022/2023,lokal,09/05/2022
2231083,17143,"Seminar Internasional ""Emerging Technology in Cybersecurity & Internetworking""",international,09/20/2022
2231083,17087,"Seminar ""Become AWS Cloud Engineer""",lokal,09/14/2022
2231154,17524,"Seminar ""Don`t Be Scared of TOEIC: Free Therapy for Test Takers""",lokal,11/04/2022
1931154,17532,Fasilitator Hacksprint week 2 HUB 2,national,10/26/2022
1931154,17531,"Webinar ""Kiat Hadapi Tantangan Ekonomi Global sebagai Talenta Digital""",national,10/29/2022
1931154,17533,Sekolah Beta Serial Hacker: Cyber Security 101 (Gerakan Nasional 1000 Startup Digital),national,10/25/2022
2231076,17517,"Info Session: Broaden Your International Exposure with Daegu Catholic University, South Korea",international,11/04/2022
2231076,17446,Webinar IT Career for Our Future,lokal,11/03/2022
2231076,17524,"Seminar ""Don`t Be Scared of TOEIC: Free Therapy for Test Takers""",lokal,11/04/2022
2231071,17524,"Seminar ""Don`t Be Scared of TOEIC: Free Therapy for Test Takers""",lokal,11/04/2022
2231037,16889,Webinar Developing Skills: Why We Should Choose You?,national,08/30/2022
2231037,16919,Webinar Developing Skills: Find Out about Work Rules!,national,09/01/2022
2231037,16908,Webinar Developing Skills: How Important is Manners at Work?,national,08/31/2022
2231037,16884,"Sosialisasi dan Talkshow ""Belajar, Mengajar, dan Berkarya Melalui Merdeka Belajar Kampus Merdeka""",lokal,08/17/2022
2231037,16882,"Webinar Nasional Kemerdekaan ""Generasi Merdeka; Unggul, Bermoral, Berakhlak, dan Berkarakter""",national,08/17/2022
2231037,16939,Onboarding Pelaksanaan Program MBKM di Universitas Internasional Batam pada Semester Ganjil Tahun Akademik 2022/2023,lokal,09/05/2022
2231037,17143,"Seminar Internasional ""Emerging Technology in Cybersecurity & Internetworking""",international,09/20/2022
2231037,17087,"Seminar ""Become AWS Cloud Engineer""",lokal,09/14/2022
2231037,13978,"Ibadah Mahasiswa Baru ""Who Am I?"" UKM Kristen",lokal,09/24/2022
2231037,17270,Seminar Sekolah Pasar Modal Sesi I,lokal,10/08/2022
2231037,17524,"Seminar ""Don`t Be Scared of TOEIC: Free Therapy for Test Takers""",lokal,11/04/2022
2231037,17517,"Info Session: Broaden Your International Exposure with Daegu Catholic University, South Korea",international,11/04/2022
2231041,17524,"Seminar ""Don`t Be Scared of TOEIC: Free Therapy for Test Takers""",lokal,11/04/2022
2231112,16919,Webinar Developing Skills: Find Out about Work Rules!,national,09/01/2022
2231112,16889,Webinar Developing Skills: Why We Should Choose You?,national,08/30/2022
2231112,16908,Webinar Developing Skills: How Important is Manners at Work?,national,08/31/2022
2231112,16884,"Sosialisasi dan Talkshow ""Belajar, Mengajar, dan Berkarya Melalui Merdeka Belajar Kampus Merdeka""",lokal,08/17/2022
2231112,16882,"Webinar Nasional Kemerdekaan ""Generasi Merdeka; Unggul, Bermoral, Berakhlak, dan Berkarakter""",national,08/17/2022
2231182,17446,Webinar IT Career for Our Future,lokal,11/03/2022
2231112,17143,"Seminar Internasional ""Emerging Technology in Cybersecurity & Internetworking""",international,09/20/2022
2231182,17524,"Seminar ""Don`t Be Scared of TOEIC: Free Therapy for Test Takers""",lokal,11/04/2022
2231112,17087,"Seminar ""Become AWS Cloud Engineer""",lokal,09/14/2022
2231112,17524,"Seminar ""Don`t Be Scared of TOEIC: Free Therapy for Test Takers""",lokal,11/04/2022
2231093,17446,Webinar IT Career for Our Future,lokal,11/03/2022
2231046,17444,"Virtual Seminar #88 ""Pengembangan Talenta dan Digital Mindset di Era Digital""",national,11/03/2022
2231191,17446,Webinar IT Career for Our Future,lokal,11/03/2022
2231191,17524,"Seminar ""Don`t Be Scared of TOEIC: Free Therapy for Test Takers""",lokal,11/04/2022
2231182,17275,"Webinar ""Peran Akademisi dan Praktisi dalam Mitigasi Bencana dan Rekonstruksi Pasca Bencana""",lokal,09/22/2022
2131148,17143,"Seminar Internasional ""Emerging Technology in Cybersecurity & Internetworking""",international,09/20/2022
2131059,13907,"Webinar ""Business Acumen and How to Attain It as a Student""",lokal,09/24/2021
2131048,17517,"Info Session: Broaden Your International Exposure with Daegu Catholic University, South Korea",international,11/04/2022
2231123,16919,Webinar Developing Skills: Find Out about Work Rules!,national,09/01/2022
2231123,17143,"Seminar Internasional ""Emerging Technology in Cybersecurity & Internetworking""",international,09/20/2022
2231136,17562,"<i>The 2nd UIB Virtual Job Fair 2022: Career Hacks Webinar: Get ready for MBKM Industrial Internship ""Find Out the Soft Skills that Industry Needs""</i>",national,10/10/2022
2231078,17524,"Seminar ""Don`t Be Scared of TOEIC: Free Therapy for Test Takers""",lokal,11/04/2022
2231052,17562,"<i>The 2nd UIB Virtual Job Fair 2022: Career Hacks Webinar: Get ready for MBKM Industrial Internship ""Find Out the Soft Skills that Industry Needs""</i>",national,11/10/2022
2131059,14544,"Webinar ""Information System Project Management: Agile Approach""",lokal,10/22/2021
2231075,17571,"Festival Bahasa dan Budaya (Lokal) ""<i>EUPHORIA: Collaboration within diversities UIB 2022</i>"" (Stisipol)",lokal,11/11/2022
2131059,14206,"Webinar Video Game Development: Between Creative, Technical and Business",lokal,10/08/2021
2131059,14987,"Webinar ""Correlation of Business Intelligence and the Future of Business Strategy""",lokal,12/03/2021
2131059,15000,"Webinar ""Enterprise Digital Transformation: Best Practice in Corporation""",lokal,12/10/2021
2131059,15006,"Webinar Nasional Mahasiswa Berkarakter ""Pencegahan Penggunaan Narkoba dan Pemutusan Rantai Penularan HIV/AIDS""",national,12/11/2021
2131059,15883,"Webinar ""Future Web Developer Skillset and Best Practice""",lokal,03/04/2022
1931056,1442,Certificate Project Management Associate (Logical Operations) ,international,11/09/2022
2231021,17562,"<i>The 2nd UIB Virtual Job Fair 2022: Career Hacks Webinar: Get ready for MBKM Industrial Internship ""Find Out the Soft Skills that Industry Needs""</i>",national,11/10/2022
2231021,17571,"Festival Bahasa dan Budaya (Lokal) ""<i>EUPHORIA: Collaboration within diversities UIB 2022</i>"" (Stisipol)",lokal,11/11/2022
2231154,17562,"<i>The 2nd UIB Virtual Job Fair 2022: Career Hacks Webinar: Get ready for MBKM Industrial Internship ""Find Out the Soft Skills that Industry Needs""</i>",national,11/10/2022
2231154,17571,"Festival Bahasa dan Budaya (Lokal) ""<i>EUPHORIA: Collaboration within diversities UIB 2022</i>"" (Stisipol)",lokal,11/11/2022
2131005,17536,Pengurus Himpunan Mahasiswa Program Studi Sistem Informasi Universitas Internasional Batam Periode 2021/2022,lokal,09/01/2022
2131056,17546,Pengurus Unit Kegiatan Mahasiswa Japaneses Club Universitas Internasional Batam Periode 2021/2022,lokal,09/01/2022
2231093,17571,"Festival Bahasa dan Budaya (Lokal) ""<i>EUPHORIA: Collaboration within diversities UIB 2022</i>"" (Stisipol)",lokal,11/11/2022
1931009,1879,Listening and Reading Official Institutional Score Report (ETS TOEIC),international,11/11/2022
2231093,17562,"<i>The 2nd UIB Virtual Job Fair 2022: Career Hacks Webinar: Get ready for MBKM Industrial Internship ""Find Out the Soft Skills that Industry Needs""</i>",national,11/10/2022
2131035,13907,"Webinar ""Business Acumen and How to Attain It as a Student""",lokal,09/24/2021
2131035,15627,Sharing Session: Sertifikasi Kompetensi Mahasiswa Prodi Sistem Informasi dan Teknologi Informasi,lokal,02/25/2022
2131035,14206,"Webinar Video Game Development: Between Creative, Technical and Business",lokal,10/08/2021
2131035,14544,"Webinar ""Information System Project Management: Agile Approach""",lokal,10/22/2021
2231117,17562,"<i>The 2nd UIB Virtual Job Fair 2022: Career Hacks Webinar: Get ready for MBKM Industrial Internship ""Find Out the Soft Skills that Industry Needs""</i>",national,11/10/2022
2231117,16882,"Webinar Nasional Kemerdekaan ""Generasi Merdeka; Unggul, Bermoral, Berakhlak, dan Berkarakter""",national,08/17/2022
